generation,max_fitness,avg_fitness,best_individual
0,391,380.967,0011101110010100011101000101101000011101110100101101001111011001011111010011100001110000010101001010
1,394,380.233,0111101110000100011101000111101100011101110110101001001100100000101010001011000011001011000110101000
2,394,380.933,0111101110000100011101000111101100011101110110101001001100100000101010001011000011001011000110101000
3,394,381,0111101110000100011101000111101100011101110110101001001100100000101010001011000011001011000110101000
4,396,382.3,0111001010101110000110001111110110001101010011010000000000011101010110100010011111111111001101001111
5,396,383.667,0111001010101110000110001111110110001101010011010000000000011101010110100010011111111111001101001111
6,396,383.533,0111001010101110000110001111110110001101010011010000000000011101010110100010011111111111001101001111
7,396,383.1,0111001010101110000110001111110110001101010011010000000000011101010110100010011111111111001101001111
8,396,381.5,0111001010101110000110001111110110001101010011010000000000011101010110100010011111111111001101001111
9,396,381.133,0111001010101110000110001111110110001101010011010000000000011101010110100010011111111111001101001111
10,396,382.233,0111001010101110000110001111110110001101010011010000000000011101010110100010011111111111001101001111
11,396,380.933,0111001010101110000110001111110110001101010011010000000000011101010110100010011111111111001101001111
12,397,381.067,0111001010101110010110011110110100011011111110100001011100011001010010100110011101110001100100011110
13,397,379.233,0111001010101110010110011110110100011011111110100001011100011001010010100110011101110001100100011110
14,397,379.633,0111001010101110010110011110110100011011111110100001011100011001010010100110011101110001100100011110
15,397,381.033,0011101110010110011101000001101100111101110100101001001100011101010110101010001011000101001110011110
16,397,382.667,0111001010101110010110011110110100011011111110100001011100011001010010100110011101110001100100011110
17,397,383.6,0011101110010110011101000001101100111101110100101001001100011101010110101010001011000101001110011110
18,397,384.333,0111001010101110010110011110110100011011111110100001011100011001010010100110011101110001100100011110
19,397,384.667,0011101110010110011101000001101100111101110100101001001100011101010110101010001011000101001110011110
20,397,383.867,0111001010101110010110011110110100011011111110100001011100011001010010100110011101110001100100011110
21,397,384.533,0011101110010110011101000001101100111101110100101001001100011101010110101010001011000101001110011110
22,401,384.333,1111001010101110010111101110110100011111111010100001011101011101010010100110011101110001100100011110
23,401,385.167,1111001010101110010111101110110100011111111010100001011101011101010010100110011101110001100100011110
