generation,max_fitness,avg_fitness,best_individual
92,412,387.1,0000101001100110000101010100101010110011001111001111101110110010110110110000101110101101000100101001
93,412,383.367,0000101001100110000101010100101010110011001111001111101110110010110110110000101110101101000100101001
94,412,383.9,0000101001100110000101010100101010110011001111001111101110110010110110110000101110101101000100101001
95,412,384.467,0000101001100110000101010100101010110011001111001111101110110010110110110000101110101101000100101001
96,412,386.367,0000101001100110000101010100101010110011001111001111101110110010110110110000101110101101000100101001
97,412,388.4,0000101001100110000101010100101010110011001111001111101110110010110110110000101110101101000100101001
98,412,391.533,0000101001100110000101010100101010110011001111001111101110110010110110110000101110101101000100101001
99,412,391.967,0000101001100110000101010100101010110011001111001111101110110010110110110000101110101101000100101001
100,412,390.4,0000101001100110000111010100101010110011001111001111100110100010100110110010101111100111000000100001
101,412,392.033,0000101001100110000101010100101010110011001111001111101110110010110110110000101110101101000100101001
102,412,389.8,0000101001100110000111010100101010110011001111001111100110100010100110110010101111100111000000100001
103,412,390.2,0000101001100110000101010100101010110011001111001111101110110010110110110000101110101101000100101001
104,412,390.033,0000101001100110000111010100101010110011001111001111100110100010100110110010101111100111000000100001
105,412,389.2,0000101001100110000101010100101010110011001111001111101110110010110110110000101110101101000100101001
106,412,388.967,0000101001100110000111010100101010110011001111001111100110100010100110110010101111100111000000100001
107,412,386.767,0000101001100110000101010100101010110011001111001111101110110010110110110000101110101101000100101001
108,412,389.067,0000101001100110000001010100100010110011001111001111101110110010110010110000101110101101000100101001
109,412,389.567,0000101001100110000111010100101010110011001111001111100110100010100110110010101111100111000000100001
110,412,389.433,0000101001100110000101010100101010110011001111001111101110110010110110110000101110101101000100101001
111,412,392.433,0000101001100110000001010100100010110011001111001111101110110010110010110000101110101101000100101001
112,412,391.8,0000101001100110000111010100101010110011001111001111100110100010100110110010101111100111000000100001
113,412,393.7,0000101001100110000101010100101010110011001111001111101110110010110110110000101110101101000100101001
114,412,391.067,0000111001100110000001010100100010110011011111001111101110110010111110110000101010101101000100101001
115,412,391.933,0000101001100110000111010100101010110011001111001111100110100010100110110010101111100111000000100001
116,412,392.233,0000101001100110000101010100101010110011001111001111101110110010110110110000101110101101000100101001
117,412,393.4,0000111001100110000001010100100010110011011111001111101110110010111110110000101010101101000100101001
118,412,393.967,0000101001100110000111010100101010110011001111001111100110100010100110110010101111100111000000100001
119,412,395.8,0000101001100110000101010100101010110011001111001111101110110010110110110000101110101101000100101001
120,412,394.267,0000111001100110000001010100100010110011011111001111101110110010111110110000101010101101000100101001
121,412,394.667,0000101001100110000111010100101010110011001111001111100110100010100110110010101111100111000000100001
122,412,394.867,0000101001100110000101010100101010110011001111001111101110110010110110110000101110101101000100101001
123,413,395.333,0000101001100110000101010100101010110011001111001110101110100010100110110010101111100111000000110001
124,413,396.1,0000101001100110000101010100101010110011001111001110101110100010100110110010101111100111000000110001
125,413,396.167,0000101001100110000101010100101010110011001111001110101110100010100110110010101111100111000000110001
126,413,394.867,0000101001100110000101010100101010110011001111001110101110100010100110110010101111100111000000110001
127,413,392.267,0000101001100110000101010100101010110011001111001110101110100010100110110010101111100111000000110001
128,413,393.167,0000101001100110000101010100101010110011001111001110101110100010100110110010101111100111000000110001
129,413,392,0000101001100110000101010100101010110011001111001110101110100010100110110010101111100111000000110001
130,413,391.8,0000101001100110000101010100101010110011001111001110101110100010100110110010101111100111000000110001
131,413,389.433,0000101001100110000101010100101010110011001111001110101110100010100110110010101111100111000000110001
132,413,391.1,0000101001100110000101010100101010110011001111001110101110100010100110110010101111100111000000110001
133,413,392.8,0000101001100110000101010100101010110011001111001110101110100010100110110010101111100111000000110001
134,413,390.767,0000101001100110000101010100101010110011011111001110101110110010110110110000101101100111000000101001
135,413,389.467,0000101001100110000101010100101010110011001111001110101110100010100110110010101111100111000000110001
136,413,390.133,0000101001100110000101010100101010110011011111001110101110110010110110110000101101100111000000101001
137,413,389.067,0000101001100110000101010100101010110011001111001110101110100010100110110010101111100111000000110001
138,413,386.833,0000101001100110000101010100101010110011011111001110101110110010110110110000101101100111000000101001
139,413,388.833,0000101001100110000101010100101010110011001111001110101110100010100110110010101111100111000000110001
140,413,390.1,0000101001100110000101010100101010110011011111001110101110110010110110110000101101100111000000101001
141,413,390.167,0000101001100110000101010100101010110011001111001110101110100010100110110010101111100111000000110001
142,413,391.633,0000101001100110000101010100101010110011011111001110101110110010110110110000101101100111000000101001
143,413,392.4,0000101001100110000101010100101010110011001111001110101110100010100110110010101111100111000000110001
144,414,396.867,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
145,414,396.3,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
146,414,394.5,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
147,414,392.7,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
148,414,392.2,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
149,414,389.767,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
150,414,388,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
151,414,390.267,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
152,414,390.333,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
153,414,391.467,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
154,414,392.033,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
155,414,391,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
156,414,391.033,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
157,414,388.5,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
158,414,385.633,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
159,414,388.7,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
160,414,387.933,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
161,414,388.767,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
162,414,388.9,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
163,414,389.633,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
164,414,394.767,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
165,414,395.633,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
166,414,393.133,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
167,414,394.267,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
168,414,395.067,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
169,414,395.033,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
170,414,395.133,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
171,414,395.067,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
172,414,393.467,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
173,414,392.567,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
174,414,393.667,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
175,414,393.367,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
176,414,394.267,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
177,414,392.967,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
178,414,394.933,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
179,414,393.733,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
180,414,392.367,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
181,414,392.067,0000101101100111011111010100101010110011001111001110111110100010000110110110101011100111000000101001
182,414,390.633,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
183,414,391.267,0000101101100111011111010100101010110011001111001110111110100010000110110110101011100111000000101001
184,414,393.9,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
185,414,394.467,0000101101100111011111010100101010110011001111001110111110100010000110110110101011100111000000101001
186,414,393.3,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
187,414,396.967,0000101101100111011111010100101010110011001111001110111110100010000110110110101011100111000000101001
188,414,395.167,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
189,414,393.2,0000101101100111011111010100101010110011001111001110111110100010000110110110101011100111000000101001
190,414,392.033,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
191,414,390.467,0000101101100111011111010100101010110011001111001110111110100010000110110110101011100111000000101001
192,414,390.367,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
193,414,391.833,0000101101100111011111010100101010110011001111001110111110100010000110110110101011100111000000101001
194,414,393.833,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
195,414,394.733,0000101101100111011111010100101010110011001111001110111110100010000110110110101011100111000000101001
196,414,396,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
197,414,397.3,0100101101100111010111010100101010110011001111001110100010110010100110110010101111100111000000101001
198,414,393.167,0000101101100111011111010100101010110011001111001110111110100010000110110110101011100111000000101001
199,414,394.667,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
200,414,394.233,0100101101100111010111010100101010110011001111001110100010110010100110110010101111100111000000101001
201,414,391.733,0000101101100111011111010100101010110011001111001110111110100010000110110110101011100111000000101001
202,414,389.633,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
203,414,391.3,0100101101100111010111010100101010110011001111001110100010110010100110110010101111100111000000101001
204,414,392.133,0000101101100111011111010100101010110011001111001110111110100010000110110110101011100111000000101001
205,414,393,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
206,414,393.467,0100101101100111010111010100101010110011001111001110100010110010100110110010101111100111000000101001
207,414,394.9,0000101101100111011111010100101010110011001111001110111110100010000110110110101011100111000000101001
208,414,395.167,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
209,414,395.6,0100101101100111010111010100101010110011001111001110100010110010100110110010101111100111000000101001
210,414,391.4,0000101101100111011111010100101010110011001111001110111110100010000110110110101011100111000000101001
211,414,388.6,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
212,414,390,0100101101100111010111010100101010110011001111001110100010110010100110110010101111100111000000101001
213,414,390.867,0000101101100111011111010100101010110011001111001110111110100010000110110110101011100111000000101001
214,414,390.1,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
215,414,391.533,0100101101100111010111010100101010110011001111001110100010110010100110110010101111100111000000101001
216,414,394.467,0000101101100111011111010100101010110011001111001110111110100010000110110110101011100111000000101001
217,414,392.7,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
218,414,389.633,0100101101100111010111010100101010110011001111001110100010110010100110110010101111100111000000101001
219,414,388.367,0000101101100111011111010100101010110011001111001110111110100010000110110110101011100111000000101001
220,414,387.033,0000101001100111010111010100101010110011001111001110101110100010100110110010101111100111000000101001
221,414,385.667,0100101101100111010111010100101010110011001111001110100010110010100110110010101111100111000000101001
222,414,387.9,0000101101100111011111010100101010110011001111001110111110100010000110110110101011100111000000101001
223,416,390.3,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
224,416,391,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
225,416,388.9,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
226,416,391.367,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
227,416,390.833,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
228,416,388.167,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
229,416,391.267,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
230,416,389.833,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
231,416,390.933,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
232,416,393.533,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
233,416,393.133,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
234,416,391.067,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
235,416,391.833,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
236,416,388.533,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
237,416,390.133,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
238,416,387.067,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
239,416,390,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
240,416,391.167,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
241,416,391.667,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
242,416,388.7,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
243,416,391.267,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
244,416,394.267,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
245,416,392.633,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
246,416,394.633,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
247,416,395.367,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
248,416,393.8,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
249,416,394.367,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
250,416,395.3,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
251,416,391.667,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
252,416,389.467,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
253,416,388.933,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
254,416,388.333,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
255,416,387.767,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
256,416,389.4,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
257,416,389.3,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
258,416,390.433,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
259,416,391.967,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
260,416,391.067,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
261,416,393.267,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
262,416,391.767,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
263,416,393.233,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
264,416,394.933,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
265,416,393.967,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
266,416,394.4,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
267,416,395.1,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
268,416,396.267,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
269,416,393.367,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
270,416,391.733,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
271,416,389.467,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
272,416,390.2,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
273,416,390.633,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
274,416,388.7,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
275,416,390.167,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
276,416,392.1,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
277,416,393.033,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
278,416,392.467,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
279,416,390.7,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
280,416,390.067,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
281,416,390.333,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
282,416,390.4,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
283,416,391.2,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
284,416,391.3,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
285,416,392.233,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
286,416,391.233,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
287,416,393.967,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
288,416,391.367,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
289,416,392.233,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
290,416,390.533,0001101101110111010111010100100010110011001111001111101110100010100110100010101111100111000000101001
291,416,388.533,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
292,416,389.167,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
293,416,389.567,0001101101110111010111010100100010110011001111001111101110100010100110100010101111100111000000101001
294,416,391.2,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
295,416,387.367,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
296,416,388.733,0001101101110111010111010100100010110011001111001111101110100010100110100010101111100111000000101001
297,416,390.733,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
298,416,389.733,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
299,416,391.533,0001101101110111010111010100100010110011001111001111101110100010100110100010101111100111000000101001
300,416,391.733,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
301,416,390.8,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
302,416,391.8,0001101101110111010111010100100010110011001111001111101110100010100110100010101111100111000000101001
303,416,392.767,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
304,416,395.7,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
305,416,392.467,0001101101110111010111010100100010110011001111001111101110100010100110100010101111100111000000101001
306,416,392.867,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
307,416,391.067,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
308,416,389.3,0001101101110111010111010100100010110011001111001111101110100010100110100010101111100111000000101001
309,416,389,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
310,416,389.133,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
311,416,389.067,0001101101110111010111010100100010110011001111001111101110100010100110100010101111100111000000101001
312,416,388.933,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
313,416,390.067,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
314,416,387.167,0001101101110111010111010100100010110011001111001111101110100010100110100010101111100111000000101001
315,416,386.9,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
316,416,385.8,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
317,416,389.267,0001101101110111010111010100100010110011001111001111101110100010100110100010101111100111000000101001
318,416,388.733,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
319,416,390.533,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
320,416,391.933,0001101101110111010111010100100010110011001111001111101110100010100110100010101111100111000000101001
321,416,394.233,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
322,416,392.7,0000101101100111011111010100101010110011001111001111101110100010100110100010101111100111000000101001
323,416,394.967,0001101101110111010111010100100010110011001111001111101110100010100110100010101111100111000000101001
324,416,395.8,0000101101100111010111011100101010110011101101001111101110100110100110100110101111100110000000101001
