generation,max_fitness,avg_fitness,best_individual
0,391,378.467,0100011100000111011110001010110101000101100011010100100111100100010100110101101101111101100100001011
1,391,378.033,0100011100000111011110001010110101000101100011010100100111100100010100110101101101111101100100001011
2,394,380.3,0100011011110010000001110010110001000111100010000110001101000100010100100111111001111001100000000000
3,394,379.667,0100011011110010000001110010110001000111100010000110001101000100010100100111111001111001100000000000
4,394,379.867,0100011011110010000001110010110001000111100010000110001101000100010100100111111001111001100000000000
5,395,381.9,1000011111101001001101110011110101000010101100000100000111100100010100100101101101111001100100001111
6,395,382,1000011111101001001101110011110101000010101100000100000111100100010100100101101101111001100100001111
7,395,381.1,1000011111101001001101110011110101000010101100000100000111100100010100100101101101111001100100001111
8,396,381.767,0100011100100111101010001011110110100000011111001101110001100011101000110101101100110101100100001100
9,396,381,0100011100100111101010001011110110100000011111001101110001100011101000110101101100110101100100001100
10,396,382.133,0100011100100111101010001011110110100000011111001101110001100011101000110101101100110101100100001100
11,396,381.833,0100011100100111101010001011110110100000011111001101110001100011101000110101101100110101100100001100
12,399,382.967,1000111111101000001101110011110101000010101100000100000111100100010100100111110011111101100100001100
13,399,385.767,1000111111101000001101110011110101000010101100000100000111100100010100100111110011111101100100001100
14,399,386.967,1000111111101000001101110011110101000010101100000100000111100100010100100111110011111101100100001100
15,399,385.2,1000111111101000001101110011110101000010101100000100000111100100010100100111110011111101100100001100
16,400,387.7,0101011110100001001101110010100100100011011010101100001100100100010101110101101000111111000100101100
17,400,387.667,0101011110100001001101110010100100100011011010101100001100100100010101110101101000111111000100101100
18,401,387.6,0100011101000110101101110010100100100010100111011100101001010100010001100101001001111111100000100011
19,402,388.5,1010111110100110101100110111101010001010101100001100000111110101010110000110101001111001100100110011
20,402,387.433,1010111110100110101100110111101010001010101100001100000111110101010110000110101001111001100100110011
21,402,387.667,1010111110100110101100110111101010001010101100001100000111110101010110000110101001111001100100110011
22,402,386.633,1010111110100110101100110111101010001010101100001100000111110101010110000110101001111001100100110011
23,402,388.2,1010111110100110101100110111101010001010101100001100000111110101010110000110101001111001100100110011
24,402,389.033,1010111110100110101100110111101010001010101100001100000111110101010110000110101001111001100100110011
25,402,389.833,1010111110100110101100110111101010001010101100001100000111110101010110000110101001111001100100110011
26,402,388.467,1010111110100110101100110111101010001010101100001100000111110101010110000110101001111001100100110011
27,402,385.667,1010111110100110101100110111101010001010101100001100000111110101010110000110101001111001100100110011
28,402,385.767,1010111110100110101100110111101010001010101100001100000111110101010110000110101001111001100100110011
29,402,387.567,1010111110100110101100110111101010001010101100001100000111110101010110000110101001111001100100110011
30,402,387.3,1010111110100110101100110111101010001010101100001100000111110101010110000110101001111001100100110011
31,402,387.4,1010111110100110101100110111101010001010101100001100000111110101010110000110101001111001100100110011
32,404,387.533,1011011110100110101100111111101010001010111100001100000111110101010110000110101001111001100101111100
33,404,386.867,1011011110100110101100111111101010001010111100001100000111110101010110000110101001111001100101111100
34,404,386.767,1011011110100110101100111111101010001010111100001100000111110101010110000110101001111001100101111100
35,404,387.333,1011011110100110101100111111101010001010111100001100000111110101010110000110101001111001100101111100
36,404,388.6,1011011110100110101100111111101010001010111100001100000111110101010110000110101001111001100101111100
37,405,388.067,1011001110100110001100111111101010011010111000001110000111110101010110000110101001111001100101111100
38,405,388.967,1011001110100110001100111111101010011010111000001110000111110101010110000110101001111001100101111100
39,406,387.733,1011011110100110101000111111101000001010111101101100001110110101010110100110101001111001110100110001
40,408,388.3,0110011010100110000100111111101010110010011100001110000111110100010110100110101001111001110100110001
41,408,388.867,0110011010100110000100111111101010110010011100001110000111110100010110100110101001111001110100110001
42,408,389.8,0110011010100110000100111111101010110010011100001110000111110100010110100110101001111001110100110001
43,408,390.133,0110011010100110000100111111101010110010011100001110000111110100010110100110101001111001110100110001
44,408,391.367,1011011110100110101000111111101001001010111101101100011110110101010110100010101001111010000110010001
45,408,392.433,0110011010100110000100111111101010110010011100001110000111110100010110100110101001111001110100110001
46,408,389.333,1011011110100110101000111111101001001010111101101100011110110101010110100010101001111010000110010001
47,408,391.367,0110011010100110000100111111100011010010011100001110000110110100010110100110101001111001110100110001
48,408,390.4,0110011010100110000100111111101010110010011100001110000111110100010110100110101001111001110100110001
49,408,388.7,1011011110100110101000111111101001001010111101101100011110110101010110100010101001111010000110010001
50,408,388.5,0110011010100110000100111111100011010010011100001110000110110100010110100110101001111001110100110001
51,408,389.567,0110011010100110000100111111101010110010011100001110000111110100010110100110101001111001110100110001
52,408,389.2,1011011110100110101000111111101001001010111101101100011110110101010110100010101001111010000110010001
53,409,390.3,0100011010100111000110111111101110110010011100001110000101110100010110100010101110100101000010110001
54,409,392.333,0100011010100111000110111111101110110010011100001110000101110100010110100010101110100101000010110001
55,409,392.633,0100011010100111000110111111101110110010011100001110000101110100010110100010101110100101000010110001
56,409,392.1,0100011010100111000110111111101110110010011100001110000101110100010110100010101110100101000010110001
57,409,393.3,0100011010100111000110111111101110110010011100001110000101110100010110100010101110100101000010110001
58,409,393.767,0100011010100111000110111111101110110010011100001110000101110100010110100010101110100101000010110001
59,409,391.533,0100011010100111000110111111101110110010011100001110000101110100010110100010101110100101000010110001
60,409,389.8,0100011010100111000110111111101110110010011100001110000101110100010110100010101110100101000010110001
61,409,388.933,0100011010100111000110111111101110110010011100001110000101110100010110100010101110100101000010110001
62,409,388.667,0100011010100111000110111111101110110010011100001110000101110100010110100010101110100101000010110001
63,409,390.667,0100011010100111000110111111101110110010011100001110000101110100010110100010101110100101000010110001
64,409,390.633,1001011010100111000110111111101110110010011100001110000101110100011110110010101110110101000010110001
65,409,390,0100011010100111000110111111101110110010011100001110000101110100010110100010101110100101000010110001
66,409,391,0000011010100111000100111111101111010001011101111110000101110100010110100000101110100111000010110001
67,409,391.667,1001011010100111000110111111101110110010011100001110000101110100011110110010101110110101000010110001
68,409,391,0100011010100111000110111111101110110010011100001110000101110100010110100010101110100101000010110001
69,409,390.667,0000011010100111000100111111101111010001011101111110000101110100010110100000101110100111000010110001
70,409,390.067,1001011010100111000110111111101110110010011100001110000101110100011110110010101110110101000010110001
71,409,391.733,0100011010100111000110111111101110110010011100001110000101110100010110100010101110100101000010110001
72,409,389.6,0000011010100111000100111111101111010001011101111110000101110100010110100000101110100111000010110001
73,409,387.333,1001011010100111000110111111101110110010011100001110000101110100011110110010101110110101000010110001
74,409,387,0100011010100111000110111111101110110010011100001110000101110100010110100010101110100101000010110001
75,409,389.933,0000011010100111000100111111101111010001011101111110000101110100010110100000101110100111000010110001
76,409,390.267,1001011010100111000110111111101110110010011100001110000101110100011110110010101110110101000010110001
77,409,393.867,0100011010100111000110111111101110110010011100001110000101110100010110100010101110100101000010110001
78,410,393.9,0011111010100111000110111111101110110010011110001110000101110100010110100011101110100101000101111101
79,410,391.267,0011111010100111000110111111101110110010011110001110000101110100010110100011101110100101000101111101
80,410,391.767,0011111010100111000110111111101110110010011110001110000101110100010110100011101110100101000101111101
81,410,391.967,0011111010100111000110111111101110110010011110001110000101110100010110100011101110100101000101111101
82,411,392.067,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
83,411,392.1,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
84,411,391,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
85,411,390.667,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
86,411,390.467,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
87,411,389.467,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
88,411,389.433,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
89,411,390.867,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
90,411,388.033,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
91,411,387.7,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
92,411,388.433,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
93,411,392.067,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
94,411,390.967,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
95,411,389.867,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
96,411,391.7,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
97,411,390.833,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
98,411,390.733,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
99,411,393.267,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
100,411,393.033,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
101,411,392.267,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
102,411,390.867,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
103,411,392.233,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
104,411,391.333,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
105,411,388.967,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
106,411,390.333,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
107,411,390.5,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
108,411,391,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
109,411,390.767,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
110,411,389.867,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
111,411,387.667,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
112,411,390.367,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
113,411,393.3,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
114,411,392.367,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
115,411,391.2,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
116,411,391.1,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
117,411,391.133,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
118,411,387.867,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
119,411,388.1,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
120,411,387.7,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
121,411,387.4,0000011010100111000110111110101110110010011100011110001101110100011110110010101110111101000110110001
122,411,387.9,0000010001000111001100111111101110110010011100001110001001110100011110110010101110110101000110010001
123,411,388.733,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
124,411,387.333,0000011010100111000110111110101110110010011100011110001101110100011110110010101110111101000110110001
125,411,388.933,0000010001000111001100111111101110110010011100001110001001110100011110110010101110110101000110010001
126,411,389.467,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
127,411,387.133,0000011010100111000110111110101110110010011100011110001101110100011110110010101110111101000110110001
128,411,388.3,0000010001000111001100111111101110110010011100001110001001110100011110110010101110110101000110010001
129,411,387.167,0000111000100111001110101111101110110010011100011110000110110100011110100010100110100101000110110001
130,411,387.567,0000011010100111000110111110101110110010011100011110001101110100011110110010101110111101000110110001
131,411,389.2,0000111000100111001110101111101110110010011100011110000000110100011110100010100110100101000110111011
132,411,393.8,0000010001000111001100111111101110110010011100001110001001110100011110110010101110110101000110010001
133,411,391.167,0000011010100111000110111110101110110010011100011110001101110100011110110010101110111101000110110001
134,411,394.7,0000111000100111001110101111101110110010011100011110000000110100011110100010100110100101000110111011
135,411,392.5,0000010001000111001100111111101110110010011100001110001001110100011110110010101110110101000110010001
136,411,390.733,0000011010100111000110111110101110110010011100011110001101110100011110110010101110111101000110110001
137,411,387.6,0000111000100111001110101111101110110010011100011110000000110100011110100010100110100101000110111011
138,411,390.1,0000010001000111001100111111101110110010011100001110001001110100011110110010101110110101000110010001
139,411,387.3,0000011010100111000110111110101110110010011100011110001101110100011110110010101110111101000110110001
140,411,388.167,0000111000100111001110101111101110110010011100011110000000110100011110100010100110100101000110111011
141,411,388.267,0000010001000111001100111111101110110010011100001110001001110100011110110010101110110101000110010001
142,411,388.033,0000011010100111000110111110101110110010011100011110001101110100011110110010101110111101000110110001
143,411,387.6,0000111000100111001110101111101110110010011100011110000000110100011110100010100110100101000110111011
144,412,389.267,0000011010100111000110111010101110110010011100001110001101110100011110110010101110111101000110110001
145,412,391.133,0000011010100111000110111010101110110010011100001110001101110100011110110010101110111101000110110001
146,412,388.6,0000011010100111000110111010101110110010011100001110001101110100011110110010101110111101000110110001
147,412,390.7,0000011010100111000110111010101110110010011100001110001101110100011110110010101110111101000110110001
148,412,389.167,0000011010100111000110111010101110110010011100001110001101110100011110110010101110111101000110110001
149,412,393.367,0000011010100111000110111010101110110010011100001110001101110100011110110010101110111101000110110001
150,412,391.133,0000011010100111000110111010101110110010011100001110001101110100011110110010101110111101000110110001
151,412,390.967,0000011010100111000110111010101110110010011100001110001101110100011110110010101110111101000110110001
152,412,393.667,0000011010100111000110111010101110110010011100001110001101110100011110110010101110111101000110110001
153,412,393.9,0000111000100111001110101010101110010010011100001110001100110100011110110010101110111101000100100001
154,412,393,0000011010100111000110111010101110110010011100001110001101110100011110110010101110111101000110110001
155,412,394.8,0000111000100111001110101010101110010010011100001110001100110100011110110010101110111101000100100001
156,413,395.067,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
157,413,391.633,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
158,413,391.167,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
159,413,389.7,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
160,413,389,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
161,413,388.233,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
162,413,387.5,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
163,413,389.867,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
164,413,389.7,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
165,413,390.767,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
166,413,388.833,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
167,413,388.4,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
168,413,390.333,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
169,413,392.267,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
170,413,389.967,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
171,413,392.833,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
172,413,391.7,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
173,413,394.9,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
174,413,392.933,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
175,413,389.4,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
176,413,389.433,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
177,413,387.667,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
178,413,389.3,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
179,413,388.367,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
180,413,387.033,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
181,413,387.667,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
182,413,385.967,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
183,413,384.833,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
184,413,387.833,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
185,413,389.133,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
186,413,388.567,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
187,413,389.7,0000011010100111000110111010101110110010011100001110001101110100011111110110101001111110000110011001
